codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
70703,CABEZAS,tuberculosis y lepra,lepra multibacilar,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
70105,EL TORNO,tuberculosis y lepra,lepra multibacilar,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,3
70502,PAILON,tuberculosis y lepra,lepra multibacilar,2017-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70105,EL TORNO,tuberculosis y lepra,lepra multibacilar,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1,4
70502,PAILON,tuberculosis y lepra,lepra multibacilar,2017-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70105,EL TORNO,tuberculosis y lepra,lepra multibacilar,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,3
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
10801,VILLA SERRANO,tuberculosis y lepra,lepra multibacilar,2017-10-01,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,3,4
70105,EL TORNO,tuberculosis y lepra,lepra multibacilar,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,1,4
80201,RIBERALTA,tuberculosis y lepra,lepra multibacilar,2017-11-01,0,0,0,0,0,0,0,1,2,0,0,2,0,2,3,2,2,0,2,0,9,7,16
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar,2017-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70702,CHARAGUA,tuberculosis y lepra,lepra multibacilar,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70105,EL TORNO,tuberculosis y lepra,lepra multibacilar,2017-12-01,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,5,2,7
70101,SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,lepra multibacilar,2017-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
